NeuroMorpho.Org.ID,Neuron.Name,Archive.Name,Species.Name,Strain,Structural.Domains,Physical.Integrity,Morphological.Attributes,Min.Age,Max.Age,Gender,Min.Weight,Max.Weight,Development,Primary.Brain.Region,Secondary.Brain.Region,Tertiary.Brain.Region,Primary.Cell.Class,Secondary.Cell.Class,Tertiary.Cell.Class,Original.Format,Experiment.Protocol,Experimental.Condition,Staining.Method,Slicing.Direction,Slice.Thickness,Tissue.Shrinkage,Objective.Type,Magnification,Reconstruction.Method,Date.of.Deposition,Date.of.Upload,Soma.Surface,Number.of.Stems,Number.of.Bifurcations,Number.of.Branches,Overall.Width,Overall.Height,Overall.Depth,Average.Diameter,Total.Length,Total.Surface,Total.Volume,Max.Euclidean.Distance,Max.Path.Distance,Max.Branch.Order,Average.Contraction,Total.Fragmentation,Partition.Asymmetry,Average.Rall.s.Ratio,Average.Bifurcation.Angle.Local,Average.Bifurcation.Angle.Remote,Fractal.Dimension,Soma_Surface,N_stems,N_bifs,N_branch,N_tips,Width,Height,Depth,Type,Diameter,Diameter_pow,Length,Surface,SectionArea,Volume,EucDistance,PathDistance,Branch_Order,Terminal_degree,TerminalSegment,Taper_1,Taper_2,Branch_pathlength,Contraction,Fragmentation,Daughter_Ratio,Parent_Daughter_Ratio,Partition_asymmetry,Rall_Power,Pk,Pk_classic,Pk_2,Bif_ampl_local,Bif_ampl_remote,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,Last_parent_diam,Diam_threshold,HillmanThreshold,Helix,Fractal_Dim,Gstat.total.cable.length,gstats.maximum.path.length,gstats.number.of.branch.points,gstats.mpeucl,gstats.maximum.branch.order,Gstats.mean.branch.angle,Gstats.mean.branch.length,gstats.mplen,gstats.mbo,gstats.field.height,gstats.field.depth,gstats.chullx,gstats.chully,gstats.chullz,Sholl.1,Sholl.2,Sholl.2c,Sholl.3,Sholl.4,Sholl.5,Sholl.6,Sholl.7,Sholl.8,Sholl.9,Sholl.10,Sholl.11,Sholl.12,Sholl.13,Sholl.14,Sholl.15,Sholl.16,Sholl.17,Sholl.18,Sholl.19,Sholl.20,Sholl.21,Sholl.22,Sholl.23,Sholl.24,Sholl.25,Sholl.26,Sholl.27,Sholl.28,Sholl.29,Sholl.30,Sholl.31,Sholl.32,Sholl.33,Sholl.34,Sholl.35,Sholl.36,Sholl.37,Sholl.38,Sholl.39,Sholl.40,Sholl.41,Sholl.42,Sholl.43,Sholl.44,Sholl.45,Sholl.46,Sholl.47,Sholl.48,Sholl.49,Sholl.50
NMO_28666,RatS1-9-42,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 5-6",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,490.4,3,1,5,50.91,127.44,4.29,1.11,205.76,716.24,313.4,82.84,83.69,1,0.97,41,0,0.51,56.08,59.01,1.01,490.402,3,2,7,6,53.67,127.44,4.11,126,82.9246,189.804,218.25,1206.64,308.932,1846.1,1092.19,1132.54,13,51,41,1.49489,4.30564,218.22,6.84382,44,2.38961,3.40073,1,0.755,2.97532,2.51102,2.32851,56.0809,59.0112,142.092,122.5,14.4074,12.2565,2.3,31.743,43.1746,-0.37,4.03148,218.25,83.68593,2,0.9607182,2,2.060195,31.17857,25.73959,1.125,0.4369071,13.49535,-5.557273,2.615227,0.4047727,1,5,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_28670,RatS1-9-46,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 5-6",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,499.68,3,2,7,48.68,107.34,4.65,0.94,198.12,551.24,200.4,72.57,77.85,1,0.97,40,0,0.63,50.3,51.14,1.01,499.676,3,3,9,7,48.68,106.66,4.66,123,75.4045,177.763,210.727,1050.91,294.261,1777.06,1230.37,1294.76,12,61,30,1.20978,5.03745,210.69,8.79241,43,5.06667,4.32622,1,1.72,3.94448,3.25483,2.89484,100.597,102.274,272.769,270.121,63.6382,36.7059,1.69,28.763,35.0037,0.15,5.04914,210.727,77.84965,3,0.9604155,2,1.632445,23.41411,30.11074,1.3,0.4641161,10.65844,-5.180698,13.33465,-0.2083721,1,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,4,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_28675,RatS1-9-50,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 5-6",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,468.39,2,1,4,46.36,74.8,6.48,0.99,130.45,318.5,108.98,48.27,51.25,1,0.98,18,0,0.22,68.49,75,1,468.391,2,2,6,5,41.25,74.8,6.49,57,54.42,150.783,142.655,786.887,261.265,1539.13,447.335,465.69,11,27,18,1.75586,3.37027,142.63,5.93634,21,2.19481,2.81049,1,0.47,2.95743,2.22071,2.10628,218.966,74.9972,143.492,135.186,151.989,168.311,3.68,26.7267,35.3634,0.11,3.0109,142.6547,51.25086,2,0.9815602,2,2.16845,23.77578,22.1757,1.142857,0.6197861,7.143297,-9.102857,7.04381,1.57,1,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,0
NMO_28679,RatS1-9-54,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 5-6",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,540.13,2,2,6,54.37,102.59,8.79,0.79,180.45,387.73,109.51,65.99,70.36,2,0.92,27,0.5,0.5,58.79,64.5,1.04,540.133,2,3,8,6,54.37,102.59,8.8,84,60.7024,165.377,193.548,927.863,291.314,1881.7,698.611,803.863,24,40,26,1.80138,4.79671,193.53,7.50037,30,4.08127,3.84884,2,1.495,3.95903,3.00228,2.65894,254.768,128.99,274.415,277.496,225.533,274.196,1.23,29.4782,36.7303,0.03,3.12313,193.5485,70.36205,3,0.9166421,3,1.731211,24.19356,26.79542,1.555556,0.5299737,3.934153,4.879667,1.258333,-3.753333,1,4,4,4,4,4,2,2,2,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_28685,RatS1-9-6,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 5-6",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,358.56,2,3,8,39.39,148.4,2.05,0.52,241.45,359.27,85.73,81.4,89.42,2,0.96,42,0.33,0.56,66.8,42.17,1.01,358.559,2,4,10,7,39.73,148.4,2.05,129,54.0859,125.375,252.121,717.828,196.788,1044.15,1733.66,1915.75,39,76,23,0.900705,5.89873,252.06,9.69011,45,8.84211,4.80237,2,2.315,4.93486,3.67357,3.16638,377.32,126.502,365.693,398.745,354.77,350.214,1.11,22.514,23.894,-0.04,5.06645,252.1214,89.41671,4,0.9229644,3,1.659766,25.21214,42.57215,1.636364,0.2774706,21.29756,-2.477111,7.293111,0.292,1,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,0
NMO_28689,RatS1-9-63,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 5-6",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,700.22,3,2,7,53.11,98.94,9.12,0.78,224.34,526.2,228.19,58.18,70.24,2,0.93,43,0.5,0.72,55.25,120.6,1.02,700.223,3,3,9,7,55.92,98.94,8.01,132,78.2943,212.595,239.262,1226.42,393.869,2843.19,1283.28,1456.29,32,63,37,1.45004,5.35304,239.23,8.51735,46,3.68649,4.22168,2,2.685,3.35274,3.43072,3.16021,110.497,241.207,256.161,204.284,33.2743,20.5304,1.99,33.8662,49.9493,0.46,5.11611,239.2623,70.23892,3,0.8929332,3,1.690043,26.5847,31.65845,1.5,0.59517,6.355789,8.806304,8.087174,-1.163913,1,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,0
NMO_28951,RatS1-9-67,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 4",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,537.51,3,3,9,54.54,112.09,4.13,1.21,235.44,721.02,340.95,88.17,94.96,2,0.97,39,0.33,0.41,77.57,56.46,1,537.51,3,4,11,8,55.27,112.09,4.2,120,86.5859,210.944,248.516,1258.53,358.351,2099.32,1391.28,1540.97,41,67,29,1.98092,6.86703,248.46,10.7365,42,9.81522,4.45,2,1.78,4.95415,3.221,2.81931,232.703,169.383,346.951,409.755,18.6907,25.7344,3.67,29.8406,40.4383,0.27,5.02175,248.5158,94.95812,4,0.940623,3,1.800755,22.59235,36.68976,1.583333,0.4720704,12.61872,8.464762,20.06786,0.2554762,1,5,5,5,5,3,3,3,3,3,3,3,3,3,5,4,4,5,5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_28954,RatS1-9-70,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 4",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,420.91,1,2,5,22.76,99.68,4.35,1.1,142.88,460.88,201.36,104.98,112.29,2,0.97,36,0.5,0.83,52.7,35.33,1.01,420.908,1,3,7,5,27.26,104.97,4.36,111,74.4145,168.61,154.446,881.786,265.364,1420.4,2014.51,2149.21,25,87,10,0.309707,2.78983,154.42,6.84387,39,4.39275,4.42166,2,2.65,3.4814,3.65108,3.30321,105.409,70.6632,263.615,293.309,194.78,186.946,0.61,24.0897,24.6247,0.03,2.01757,154.4462,112.2936,3,0.9575594,3,1.66044,22.06375,55.108,1.625,0.2551718,6.153499,-6.663846,50.62026,-0.454359,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0
NMO_28958,RatS1-9-74,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 4",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,506.31,2,0,2,20.09,42.59,10.82,0.97,64.92,197.08,49.67,42.67,43.29,0,0.97,9,0,0,0,0,1,506.313,2,1,4,4,23.65,45.71,10.84,30,46.8412,144.578,77.6048,703.392,260.448,1657.69,192.815,196.156,0,15,11,0.831406,1.89137,77.58,3.94485,12,1,2.18105,1,0,2,2,2,97.2792,0,0,0,0,0,0,27.7074,39.2612,0,1.00257,77.60484,43.28875,1,0.9862137,1,3.141593,19.40121,16.34637,0.8,0.5173923,2.181734,5.888333,10.59083,-0.4258333,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_29474,RatS1-9-78,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 2-3",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,293.21,2,1,4,42.52,75.76,4.06,0.42,119.55,137.24,17.74,51.41,56.27,1,0.97,25,0,0.51,77.68,87.98,1.01,293.207,2,2,6,5,42.52,75.76,4.07,78,39.4087,97.5791,129.205,430.451,151.123,726.295,603.087,639.662,11,36,23,0.962267,3.48314,129.17,5.89017,28,2,2.96348,1,0.76,2.98251,2.5109,2.32417,232.498,87.9826,128.995,130.875,121.068,129.092,0.77,20.8725,25.7056,0.49,4.05091,129.2046,56.26916,2,0.959772,2,2.248667,21.53409,22.84508,1.142857,0.5937219,10.83333,4.722143,3.971786,2.120357,1,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_29478,RatS1-9-82,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 2-3",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,380.86,3,0,3,36.4,87.24,12.99,0.66,134.3,278.42,63.27,67.11,70.75,0,0.96,27,0,0,0,0,1.01,380.858,3,1,5,5,31.94,87.24,12.99,84,50.9862,126.076,145.3,659.282,203.11,1112.41,766.943,793.875,0,34,29,0.826226,2.90289,145.28,4.88247,30,1,2.29314,1,0,2,2,2,0,0,0,0,0,0,0,25.2674,40.1805,-0.15,3.03376,145.3001,70.74861,1,0.9764939,1,3.141593,29.06002,26.46249,0.8333333,0.4038398,2.52588,-3.542333,12.27333,-2.739,1,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_29482,RatS1-9-86,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 2-3",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,456.88,3,1,5,26.57,76.86,9.07,0.61,128.51,224.96,63.84,55.91,59.2,1,0.97,21,0,0.28,62.23,40.3,1.01,456.884,3,2,7,6,32.22,76.86,9.08,66,49.1105,139.129,140.563,681.84,241.225,1442.13,488.385,509.732,7,33,19,1.59281,4.52117,140.53,6.85842,24,5.06667,2.72629,1,0.46,2.94453,2.28244,2.16857,62.227,40.299,134.153,144.498,15.0327,15.1847,1.53,25.5137,38.4205,-0.08,4.04254,140.5629,59.19659,2,0.973121,2,2.11383,20.08041,21.23882,1.125,0.4097673,2.792028,0.53125,8.01625,0.4079167,1,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_29485,RatS1-9-90,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 2-3",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,308.66,2,2,6,41.94,72.97,17.29,0.99,176.66,531.98,322.4,54.24,59.42,1,0.94,34,0,0.59,91.83,94.25,1.01,308.657,2,3,8,6,41.94,72.97,18.93,105,63.3663,141.711,186.573,840.633,218.439,1087.52,1001.55,1126.68,27,49,29,1.12666,4.62978,186.54,7.66597,37,3.47562,4.27531,1,1.825,3.83924,3.18679,2.84469,265.796,188.5,213.149,238.802,139.388,170.838,5.06,23.2008,26.5758,-0.05,5.05595,186.5728,59.41748,3,0.9154175,2,2.115658,23.3216,30.45076,1.333333,0.6331518,2.290726,14.03297,10.73973,-8.474324,1,4,4,4,4,4,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,0
NMO_29488,RatS1-9-94,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 2-3",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,370.14,3,1,5,45.38,127.12,3.96,1.14,234.47,600.86,318.23,81.06,83.45,1,0.98,33,0,0.11,30.81,19.8,1,370.145,3,2,7,6,43.67,127.12,3.97,102,70.2891,163.41,245.323,971.001,259.349,1322.84,1151.5,1180.18,12,48,28,0.835766,4.44266,245.28,6.91734,36,2,2.97921,1,0.36,2.75944,2.1095,2.04158,30.8059,19.7954,158.552,157.896,27.8594,14.619,2.15,25.3927,36.5591,0.14,5.02048,245.323,83.44507,2,0.9845779,2,1.839629,35.04614,32.7829,1.125,0.3464363,11.25542,-3.211111,12.94611,0.4241667,1,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,0
NMO_29493,RatS1-9-99,Franca,rat,Wistar,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",Not reported,Not reported,Male,Not reported,Not reported,adult,neocortex,somatosensory,"primary somatosensory, layer 2-3",interneuron,Nitrergic,Not reported,Neurolucida.dat,in vitro,Control,NADPH-diaphorase histochesmistry,coronal,200,Reported (no values given) Not corrected,oil,100x,Neurolucida,2014-03-22,2015-03-17,1130.03,4,2,8,95.76,90.82,7.3,0.75,247.11,577.01,147.74,74.81,77,2,0.96,36,0.5,1.04,54,34.02,1.01,1130.03,4,3,10,8,86.94,90.82,7.5,111,84.0319,274.557,266.067,1707.04,587.43,5508.03,1269.37,1337.97,25,58,29,2.79396,6.35635,266.01,9.70542,39,4.67391,4.77488,2,3.455,3.79725,4.07261,3.74112,108.007,68.037,295.497,282.462,344.305,328.959,0.61,42.3979,70.0889,-0.04,6.05749,266.0669,76.99974,3,0.9537994,3,1.675559,26.60669,34.30696,1.454545,1.041702,10.35812,0.5530769,20.21359,0.2630769,1,6,6,6,6,6,6,6,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,0
NMO_02660,RosaA262A,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","Diameter, 3D, Angles",14,21,Not reported,Not reported,Not reported,young,neocortex,occipital,Not reported,interneuron,Not reported,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,350,Not reported,Not reported,Not reported,Neurolucida,2008-02-06,2008-07-15,420.06,4,122,248,711.9,504.6,64,0.25,14515.4,11683.6,814.17,491.67,1258.56,15,0.85,3697,0.59,1.94,72.67,71.06,1.06,420.069,4,123,250,128,462.9,758.95,64,7825,978.72,606.411,14527,12103.7,413.83,2028.54,664227,1442500,28055,13645,1897,4.0982,10.3325,14525.8,213.557,3700,135.271,240.527,74.0033,6.17,239.594,239.36,239.355,8865.78,8670.47,13339.3,13351.2,11120.7,11395.8,8.68,55.6168,56.7218,9.74,191.213,14515.43,1258.558,123,0.5023642,16,1.271327,58.52998,390.0735,8.353414,0.6767294,3.320724,10.70428,73.66635,13.88196,1,11,11,25,27,32,40,34,45,33,42,38,29,34,27,30,28,26,25,24,25,32,23,25,26,26,22,20,22,19,19,20,16,18,21,17,14,14,15,12,18,8,9,5,6,8,4,3,3,1,0
NMO_02664,RosaY131B,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","Diameter, 3D, Angles",14,21,Not reported,Not reported,Not reported,young,neocortex,occipital,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,biocytin,coronal,350,Not reported,Not reported,Not reported,Neurolucida,2008-02-06,2008-07-15,767.69,8,140,288,371.38,608.36,170.5,0.28,18318.4,16958.9,1474.9,596.26,2134.69,18,0.85,4164,0.59,1.88,81.06,77.26,1.07,767.697,8,141,290,150,436.33,590.37,170.5,9362,1222.52,841.875,18334.1,17726.6,684.926,4475.1,836496,2368080,34575,16838,1816,4.45732,21.6463,18332.6,247.872,4167,154.552,269.989,84.8879,9.65,266.131,265.662,262.675,11348.9,10816.8,14392,14236.1,11887.2,12405,12.59,76.0044,92.8566,-7.12,201.028,18318.43,2134.699,141,0.5424795,19,1.410018,63.60566,568.564,8.346021,0.7530431,1.499538,21.02913,144.2266,23.44961,1,9,9,25,34,43,49,65,47,52,36,36,29,36,27,30,21,21,22,28,24,21,23,22,21,20,20,21,31,24,19,21,19,27,24,27,22,16,9,9,7,4,3,6,3,3,2,1,1,1,0
NMO_34162,S-2,Wadiche,mouse,C57BL/6J POMC-Cre EGFP (+),"Dendrites, Soma, No Axon",Dendrites Moderate,"No Diameter, 3D, Angles",60.8333333333,91.25,Female,Not reported,Not reported,adult,hippocampus,dentate gyrus,granule layer,principal cell,granule,"adult-born, newborn",Neurolucida.dat,in vitro,Control,green fluorescent protein,horizontal,300,Not reported,oil,60x,Neurolucida,2014-01-06,2015-07-07,301.9,1,4,9,13.58,97.19,21.2,0.61,168.78,416.78,747.14,100.11,111.44,3,0.9,76,0.75,2,44.62,44.51,1.07,301.902,1,4,9,6,15.96,97.19,21.2,222,46.2248,100.252,168.78,416.78,154.25,747.141,3488.09,3932.69,112,154,41,0.283563,0.976558,168.73,8.12286,76,4,8.02344,3,0,8,8,8,133.855,133.542,318.194,409.994,180.944,229.551,0.23,20.5432,20.5432,0.36,7.50566,168.7805,111.4436,4,0.8977936,4,1.36945,18.75339,51.74594,2.1,0.214229,0.9506825,8.255,43.25421,10.72355,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
NMO_04455,S10a3AKE,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",29,43,Male,Not reported,Not reported,adult,ventral striatum,nucleus accumbens,shell,principal cell,Aspiny,Large,Neurolucida.dat,in vitro,Nicotine-treated,Golgi,coronal,200,Not reported,dry,60x,Neurolucida,2008-02-22,2008-07-15,2421.89,6,25,56,289.7,585.54,98.99,1.42,2998.33,16567.5,10561.7,475.44,565.11,6,0.88,4427,0.36,1.37,84.21,68.07,1.02,2421.89,6,26,58,33,325.18,587.5,98.85,13284,6391.27,8895.77,3026.09,18989.4,10729.6,27376.1,729618,886335,11957,9572,2351,4.69407,14.6834,3025.82,51.3739,4430,38.9729,40.2032,10.1389,30.885,35.4255,36.2653,35.3916,2105.3,1701.8,2758.53,3118,2090.22,2306.65,18.77,100.321,121.932,7.84,56.5111,3026.094,565.1128,26,0.8122973,7,1.53408,52.17403,200.0756,3.830508,0.5825223,3.64055,2.107582,71.10613,9.44805,1,8,8,6,8,9,8,9,10,10,13,13,12,10,9,10,11,8,8,7,6,8,6,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,0
NMO_02178,S6-10VD1,Smith,rat,Long-Evans,"Dendrites, Soma, No Axon",Dendrites Incomplete,"No Diameter, 3D, Angles",144,144,Male,Not reported,Not reported,adult,ventral striatum,nucleus accumbens,shell,principal cell,medium spiny,Not reported,Neurolucida.dat,in vitro,Not reported,Golgi,coronal,200,Not reported,dry,60x,Neurolucida,2007-12-01,2008-02-29,372.54,5,2,9,146.03,219.94,48.32,0.12,600.86,226.52,6.79,136.8,155.53,2,0.89,164,0.5,2,69.11,50.85,1.03,372.546,5,3,11,9,220.89,147.84,48.33,495,52.3481,114.619,611.756,599.067,188.117,1020.99,9110.33,10213,74,188,158,1.00593,4.9449,611.69,10.026,167,3,6.0551,2,0,6,6,6,138.228,101.712,174.732,268.774,148.886,289.48,0.12,22.6187,44.1574,0.43,8.25435,611.7564,155.5374,3,0.8846255,3,1.851378,55.61421,61.15559,1.416667,1.450775,4.02139,36.39976,9.276347,-6.315269,1,7,7,5,5,5,5,5,5,6,7,7,7,7,6,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,0
